#,----------------------------------,WARNING,----------------------------------------,
#,Some,of,the,data
#,may,not,have,received
#,as,provisional,and,are
#,condition,that,neither,the
#,for,any,damages,resulting
#,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,
#,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,
#,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,
#,retrieved:,2/5/2019,18:48:36,EST
#,,,,
#,Data,for,the,following
#,USGS,11179000,ALAMEDA,C
#,-----------------------------------------------------------------------------------,,,
#,,,,
#,Data,provided,for,site
#,TS,parameter,statistic,Description
#,9032,60,3,Discharge
#,,,,
#,Data-value,qualification,codes,included
#,,,,
#,A,Approved,for,publication
#,P,Provisional,data,subject
#,e,Value,has,been
#,,,,
agency_cd,Station,Date,Discharge_cfs,Data_Qualification
USGS,11179000,7/23/2007,34.4,A
USGS,11179000,7/24/2007,36,A:e
USGS,11179000,7/25/2007,38,A:e
USGS,11179000,7/26/2007,38.6,A
USGS,11179000,7/27/2007,39.4,A
USGS,11179000,7/28/2007,35.2,A
USGS,11179000,7/29/2007,35.9,A
USGS,11179000,7/30/2007,36.1,A
USGS,11179000,7/31/2007,35.5,A
USGS,11179000,8/1/2007,35.1,A
USGS,11179000,8/2/2007,35,A
USGS,11179000,8/3/2007,35.9,A
USGS,11179000,8/4/2007,37,A:e
USGS,11179000,8/5/2007,37,A:e
USGS,11179000,8/6/2007,38,A:e
USGS,11179000,8/7/2007,37,A
USGS,11179000,8/8/2007,38.4,A
USGS,11179000,8/9/2007,36.4,A
USGS,11179000,8/10/2007,38,A
USGS,11179000,8/11/2007,36.8,A
USGS,11179000,8/12/2007,38.9,A
USGS,11179000,8/13/2007,37.9,A
USGS,11179000,8/14/2007,37.8,A
USGS,11179000,8/15/2007,39.1,A
USGS,11179000,8/16/2007,38.9,A
USGS,11179000,8/17/2007,37.3,A
USGS,11179000,8/18/2007,40.2,A
USGS,11179000,8/19/2007,40.6,A
USGS,11179000,8/20/2007,35.6,A
USGS,11179000,8/21/2007,22.1,A
USGS,11179000,8/22/2007,30.4,A
USGS,11179000,8/23/2007,37.6,A
USGS,11179000,8/24/2007,38,A
USGS,11179000,8/25/2007,36.2,A
USGS,11179000,8/26/2007,38.5,A
USGS,11179000,8/27/2007,32.8,A
USGS,11179000,8/28/2007,23.8,A
USGS,11179000,8/29/2007,15.4,A
USGS,11179000,8/30/2007,30.9,A
USGS,11179000,8/31/2007,31.5,A
USGS,11179000,9/1/2007,33.5,A
USGS,11179000,9/2/2007,34.4,A
USGS,11179000,9/3/2007,31.3,A
USGS,11179000,9/4/2007,38.6,A
USGS,11179000,9/5/2007,42.5,A
USGS,11179000,9/6/2007,39.3,A
USGS,11179000,9/7/2007,38.2,A
USGS,11179000,9/8/2007,37.5,A
USGS,11179000,9/9/2007,37.8,A
USGS,11179000,9/10/2007,38.7,A
USGS,11179000,9/11/2007,40.3,A
USGS,11179000,9/12/2007,38.7,A
USGS,11179000,9/13/2007,43.9,A
USGS,11179000,9/14/2007,44.3,A
USGS,11179000,9/15/2007,45,A
USGS,11179000,9/16/2007,34.3,A
USGS,11179000,9/17/2007,23.3,A
USGS,11179000,9/18/2007,23.3,A
USGS,11179000,9/19/2007,23,A
USGS,11179000,9/20/2007,25.1,A
USGS,11179000,9/21/2007,23.5,A
USGS,11179000,9/22/2007,36.3,A
USGS,11179000,9/23/2007,47.8,A
USGS,11179000,9/24/2007,29.4,A
USGS,11179000,9/25/2007,41,A
USGS,11179000,9/26/2007,50.6,A
USGS,11179000,9/27/2007,43.6,A
USGS,11179000,9/28/2007,40.5,A
USGS,11179000,9/29/2007,40.5,A
USGS,11179000,9/30/2007,41.8,A
USGS,11179000,10/1/2007,40.1,A
USGS,11179000,10/2/2007,41.4,A
USGS,11179000,10/3/2007,42.8,A
USGS,11179000,10/4/2007,40,A
USGS,11179000,10/5/2007,39.3,A
USGS,11179000,10/6/2007,38.6,A
USGS,11179000,10/7/2007,39.1,A
USGS,11179000,10/8/2007,37.6,A
USGS,11179000,10/9/2007,25,A
USGS,11179000,10/10/2007,151,A
USGS,11179000,10/11/2007,50.1,A
USGS,11179000,10/12/2007,176,A
USGS,11179000,10/13/2007,172,A
USGS,11179000,10/14/2007,45.9,A
USGS,11179000,10/15/2007,31.6,A
USGS,11179000,10/16/2007,27,A
USGS,11179000,10/17/2007,42.3,A
USGS,11179000,10/18/2007,31.1,A
USGS,11179000,10/19/2007,22.1,A
USGS,11179000,10/20/2007,24.7,A
USGS,11179000,10/21/2007,38.6,A
USGS,11179000,10/22/2007,44.6,A
USGS,11179000,10/23/2007,43.2,A
USGS,11179000,10/24/2007,41.1,A
USGS,11179000,10/25/2007,24.4,A
USGS,11179000,10/26/2007,31,A
USGS,11179000,10/27/2007,46.9,A
USGS,11179000,10/28/2007,49.2,A
USGS,11179000,10/29/2007,48,A
USGS,11179000,10/30/2007,45.5,A
USGS,11179000,10/31/2007,49.3,A
USGS,11179000,11/1/2007,47.2,A
USGS,11179000,11/2/2007,47.8,A
USGS,11179000,11/3/2007,46.7,A
USGS,11179000,11/4/2007,49,A
USGS,11179000,11/5/2007,48.7,A
USGS,11179000,11/6/2007,47.7,A
USGS,11179000,11/7/2007,51.1,A
USGS,11179000,11/8/2007,53.9,A
USGS,11179000,11/9/2007,57,A
USGS,11179000,11/10/2007,55.2,A
USGS,11179000,11/11/2007,265,A
USGS,11179000,11/12/2007,54.5,A
USGS,11179000,11/13/2007,37.2,A
USGS,11179000,11/14/2007,58,A
USGS,11179000,11/15/2007,55.6,A
USGS,11179000,11/16/2007,54,A
USGS,11179000,11/17/2007,54.6,A
USGS,11179000,11/18/2007,51.9,A
USGS,11179000,11/19/2007,51.9,A
USGS,11179000,11/20/2007,52.1,A
USGS,11179000,11/21/2007,60.6,A
USGS,11179000,11/22/2007,52,A
USGS,11179000,11/23/2007,50.5,A
USGS,11179000,11/24/2007,47.7,A
USGS,11179000,11/25/2007,47.5,A
USGS,11179000,11/26/2007,50.7,A
USGS,11179000,11/27/2007,52,A
USGS,11179000,11/28/2007,48.9,A
USGS,11179000,11/29/2007,53.9,A
USGS,11179000,11/30/2007,48.6,A
USGS,11179000,12/1/2007,27.9,A
USGS,11179000,12/2/2007,16.9,A
USGS,11179000,12/3/2007,20.6,A
USGS,11179000,12/4/2007,35.3,A
USGS,11179000,12/5/2007,34.4,A
USGS,11179000,12/6/2007,24.3,A
USGS,11179000,12/7/2007,385,A
USGS,11179000,12/8/2007,74.9,A
USGS,11179000,12/9/2007,34.5,A
USGS,11179000,12/10/2007,24.4,A
USGS,11179000,12/11/2007,31.9,A
USGS,11179000,12/12/2007,25.1,A
USGS,11179000,12/13/2007,19.5,A
USGS,11179000,12/14/2007,19.2,A
USGS,11179000,12/15/2007,17.3,A
USGS,11179000,12/16/2007,17.1,A
USGS,11179000,12/17/2007,34.8,A
USGS,11179000,12/18/2007,220,A
USGS,11179000,12/19/2007,121,A
USGS,11179000,12/20/2007,186,A
USGS,11179000,12/21/2007,66.9,A
USGS,11179000,12/22/2007,33.6,A
USGS,11179000,12/23/2007,26.6,A
USGS,11179000,12/24/2007,23.5,A
USGS,11179000,12/25/2007,21.8,A
USGS,11179000,12/26/2007,20.4,A
USGS,11179000,12/27/2007,19.5,A
USGS,11179000,12/28/2007,26.5,A
USGS,11179000,12/29/2007,40.5,A
USGS,11179000,12/30/2007,32,A
USGS,11179000,12/31/2007,22.2,A
USGS,11179000,1/1/2008,22,A
USGS,11179000,1/2/2008,19.3,A
USGS,11179000,1/3/2008,42.2,A
USGS,11179000,1/4/2008,2320,A
USGS,11179000,1/5/2008,1370,A
USGS,11179000,1/6/2008,621,A
USGS,11179000,1/7/2008,151,A
USGS,11179000,1/8/2008,94,A
USGS,11179000,1/9/2008,82.5,A
USGS,11179000,1/10/2008,55.4,A
USGS,11179000,1/11/2008,50.1,A
USGS,11179000,1/12/2008,43.3,A
USGS,11179000,1/13/2008,35.7,A
USGS,11179000,1/14/2008,32.6,A
USGS,11179000,1/15/2008,34.7,A
USGS,11179000,1/16/2008,33.3,A
USGS,11179000,1/17/2008,31.8,A
USGS,11179000,1/18/2008,29.7,A
USGS,11179000,1/19/2008,51.2,A
USGS,11179000,1/20/2008,52,A
USGS,11179000,1/21/2008,29.9,A
USGS,11179000,1/22/2008,341,A
USGS,11179000,1/23/2008,215,A
USGS,11179000,1/24/2008,92.8,A
USGS,11179000,1/25/2008,245,A
USGS,11179000,1/26/2008,426,A
USGS,11179000,1/27/2008,456,A
USGS,11179000,1/28/2008,500,A
USGS,11179000,1/29/2008,207,A
USGS,11179000,1/30/2008,163,A
USGS,11179000,1/31/2008,186,A
USGS,11179000,2/1/2008,403,A
USGS,11179000,2/2/2008,152,A
USGS,11179000,2/3/2008,1010,A
USGS,11179000,2/4/2008,326,A
USGS,11179000,2/5/2008,158,A
USGS,11179000,2/6/2008,141,A
USGS,11179000,2/7/2008,106,A
USGS,11179000,2/8/2008,386,A
USGS,11179000,2/9/2008,356,A
USGS,11179000,2/10/2008,284,A
USGS,11179000,2/11/2008,279,A
USGS,11179000,2/12/2008,163,A
USGS,11179000,2/13/2008,76.4,A
USGS,11179000,2/14/2008,61.8,A
USGS,11179000,2/15/2008,51.4,A
USGS,11179000,2/16/2008,46.6,A
USGS,11179000,2/17/2008,41.9,A
USGS,11179000,2/18/2008,37.9,A
USGS,11179000,2/19/2008,44.9,A
USGS,11179000,2/20/2008,314,A
USGS,11179000,2/21/2008,106,A
USGS,11179000,2/22/2008,126,A
USGS,11179000,2/23/2008,132,A
USGS,11179000,2/24/2008,1020,A
USGS,11179000,2/25/2008,716,A
USGS,11179000,2/26/2008,272,A
USGS,11179000,2/27/2008,166,A
USGS,11179000,2/28/2008,124,A
USGS,11179000,2/29/2008,96.6,A
USGS,11179000,3/1/2008,75.9,A
USGS,11179000,3/2/2008,67.3,A
USGS,11179000,3/3/2008,59,A
USGS,11179000,3/4/2008,57.8,A
USGS,11179000,3/5/2008,56.5,A
USGS,11179000,3/6/2008,54.2,A
USGS,11179000,3/7/2008,49.3,A
USGS,11179000,3/8/2008,47.5,A
USGS,11179000,3/9/2008,45,A
USGS,11179000,3/10/2008,43.3,A
USGS,11179000,3/11/2008,41.7,A
USGS,11179000,3/12/2008,40.6,A
USGS,11179000,3/13/2008,41.2,A
USGS,11179000,3/14/2008,42.9,A
USGS,11179000,3/15/2008,60.8,A
USGS,11179000,3/16/2008,48.3,A
USGS,11179000,3/17/2008,38.4,A
USGS,11179000,3/18/2008,39.7,A
USGS,11179000,3/19/2008,36.2,A
USGS,11179000,3/20/2008,30,A
USGS,11179000,3/21/2008,29.9,A
USGS,11179000,3/22/2008,31.7,A
USGS,11179000,3/23/2008,31.5,A
USGS,11179000,3/24/2008,30.8,A
USGS,11179000,3/25/2008,30.9,A
USGS,11179000,3/26/2008,30.2,A
USGS,11179000,3/27/2008,29.4,A
USGS,11179000,3/28/2008,30.6,A
USGS,11179000,3/29/2008,30.6,A
USGS,11179000,3/30/2008,30.3,A
USGS,11179000,3/31/2008,27.9,A
USGS,11179000,4/1/2008,26.9,A
USGS,11179000,4/2/2008,27.1,A
USGS,11179000,4/3/2008,28.2,A
USGS,11179000,4/4/2008,29,A
USGS,11179000,4/5/2008,28.8,A
USGS,11179000,4/6/2008,26.8,A
USGS,11179000,4/7/2008,25.8,A
USGS,11179000,4/8/2008,22.5,A
USGS,11179000,4/9/2008,22,A
USGS,11179000,4/10/2008,22.8,A
USGS,11179000,4/11/2008,21.6,A
USGS,11179000,4/12/2008,22.6,A
USGS,11179000,4/13/2008,24.1,A
USGS,11179000,4/14/2008,22.5,A
USGS,11179000,4/15/2008,23.6,A
USGS,11179000,4/16/2008,24.3,A
USGS,11179000,4/17/2008,25.5,A
USGS,11179000,4/18/2008,28.4,A
USGS,11179000,4/19/2008,28.9,A
USGS,11179000,4/20/2008,27.6,A
USGS,11179000,4/21/2008,29.3,A
USGS,11179000,4/22/2008,27.1,A
USGS,11179000,4/23/2008,32.4,A
USGS,11179000,4/24/2008,33.4,A
USGS,11179000,4/25/2008,35.8,A
USGS,11179000,4/26/2008,43.8,A
USGS,11179000,4/27/2008,49.2,A
USGS,11179000,4/28/2008,43.3,A
USGS,11179000,4/29/2008,41.6,A
USGS,11179000,4/30/2008,39.3,A
USGS,11179000,5/1/2008,38.7,A
USGS,11179000,5/2/2008,37.5,A
USGS,11179000,5/3/2008,38.1,A
USGS,11179000,5/4/2008,40.5,A
USGS,11179000,5/5/2008,41.1,A
USGS,11179000,5/6/2008,40.5,A
USGS,11179000,5/7/2008,37.3,A
USGS,11179000,5/8/2008,40.3,A
USGS,11179000,5/9/2008,41.6,A
USGS,11179000,5/10/2008,40.7,A
USGS,11179000,5/11/2008,40.5,A
USGS,11179000,5/12/2008,41.4,A
USGS,11179000,5/13/2008,41.3,A
USGS,11179000,5/14/2008,38.5,A
USGS,11179000,5/15/2008,32,A
USGS,11179000,5/16/2008,28.9,A
USGS,11179000,5/17/2008,27.6,A
USGS,11179000,5/18/2008,28.9,A
USGS,11179000,5/19/2008,27.1,A
USGS,11179000,5/20/2008,26.8,A
USGS,11179000,5/21/2008,27.2,A
USGS,11179000,5/22/2008,28.3,A
USGS,11179000,5/23/2008,50.3,A
USGS,11179000,5/24/2008,65.7,A
USGS,11179000,5/25/2008,67.7,A
USGS,11179000,5/26/2008,56.6,A
USGS,11179000,5/27/2008,36.7,A
USGS,11179000,5/28/2008,37.8,A
USGS,11179000,5/29/2008,37.6,A
USGS,11179000,5/30/2008,34.7,A
USGS,11179000,5/31/2008,37.6,A
USGS,11179000,6/1/2008,38,A
USGS,11179000,6/2/2008,34.8,A
USGS,11179000,6/3/2008,32.8,A
USGS,11179000,6/4/2008,33.9,A
USGS,11179000,6/5/2008,32,A
USGS,11179000,6/6/2008,28.3,A
USGS,11179000,6/7/2008,23.5,A
USGS,11179000,6/8/2008,21.8,A
USGS,11179000,6/9/2008,20.1,A
USGS,11179000,6/10/2008,20.6,A
USGS,11179000,6/11/2008,21.6,A
USGS,11179000,6/12/2008,20.3,A
USGS,11179000,6/13/2008,23.7,A
USGS,11179000,6/14/2008,39.1,A
USGS,11179000,6/15/2008,44.9,A
USGS,11179000,6/16/2008,46.5,A
USGS,11179000,6/17/2008,47.4,A
USGS,11179000,6/18/2008,32.5,A
USGS,11179000,6/19/2008,23.2,A
USGS,11179000,6/20/2008,36.2,A
USGS,11179000,6/21/2008,48.1,A
USGS,11179000,6/22/2008,48.8,A
USGS,11179000,6/23/2008,50.2,A
USGS,11179000,6/24/2008,56.9,A
USGS,11179000,6/25/2008,53.4,A
USGS,11179000,6/26/2008,50.2,A
USGS,11179000,6/27/2008,51.6,A
USGS,11179000,6/28/2008,47.3,A
USGS,11179000,6/29/2008,55.6,A
USGS,11179000,6/30/2008,49.7,A
USGS,11179000,7/1/2008,52.1,A
USGS,11179000,7/2/2008,32.2,A
USGS,11179000,7/3/2008,24.9,A
USGS,11179000,7/4/2008,44.3,A
USGS,11179000,7/5/2008,52.9,A
USGS,11179000,7/6/2008,51.6,A
USGS,11179000,7/7/2008,53,A
USGS,11179000,7/8/2008,54.7,A
USGS,11179000,7/9/2008,53.8,A
USGS,11179000,7/10/2008,54.6,A
USGS,11179000,7/11/2008,52.5,A
USGS,11179000,7/12/2008,54,A
USGS,11179000,7/13/2008,52.2,A
USGS,11179000,7/14/2008,54,A
USGS,11179000,7/15/2008,57.1,A
USGS,11179000,7/16/2008,55.1,A
USGS,11179000,7/17/2008,56.7,A
USGS,11179000,7/18/2008,57.4,A
USGS,11179000,7/19/2008,59.1,A
USGS,11179000,7/20/2008,56.6,A
USGS,11179000,7/21/2008,58.1,A
USGS,11179000,7/22/2008,59.6,A
USGS,11179000,7/23/2008,58.2,A
USGS,11179000,7/24/2008,56.9,A
USGS,11179000,7/25/2008,56.7,A
USGS,11179000,7/26/2008,55.9,A
USGS,11179000,7/27/2008,55.9,A
USGS,11179000,7/28/2008,58,A
USGS,11179000,7/29/2008,60.2,A
USGS,11179000,7/30/2008,59.7,A
USGS,11179000,7/31/2008,61.5,A
USGS,11179000,8/1/2008,60.8,A
USGS,11179000,8/2/2008,59.4,A
USGS,11179000,8/3/2008,65.4,A
USGS,11179000,8/4/2008,56,A
USGS,11179000,8/5/2008,51.4,A
USGS,11179000,8/6/2008,50,A
USGS,11179000,8/7/2008,45.9,A
USGS,11179000,8/8/2008,51,A
USGS,11179000,8/9/2008,54.4,A
USGS,11179000,8/10/2008,53.7,A
USGS,11179000,8/11/2008,46,A
USGS,11179000,8/12/2008,31.6,A
USGS,11179000,8/13/2008,30.5,A
USGS,11179000,8/14/2008,33.1,A
USGS,11179000,8/15/2008,35.8,A
USGS,11179000,8/16/2008,52.8,A
USGS,11179000,8/17/2008,49.2,A
USGS,11179000,8/18/2008,48.7,A
USGS,11179000,8/19/2008,21.4,A
USGS,11179000,8/20/2008,37.6,A
USGS,11179000,8/21/2008,46.3,A
USGS,11179000,8/22/2008,46.7,A
USGS,11179000,8/23/2008,24.9,A
USGS,11179000,8/24/2008,15.6,A
USGS,11179000,8/25/2008,16.3,A
USGS,11179000,8/26/2008,14.8,A
USGS,11179000,8/27/2008,16.3,A
USGS,11179000,8/28/2008,16.2,A
USGS,11179000,8/29/2008,16.5,A
USGS,11179000,8/30/2008,14.9,A
USGS,11179000,8/31/2008,14.9,A
USGS,11179000,9/1/2008,15.1,A
USGS,11179000,9/2/2008,15.5,A
USGS,11179000,9/3/2008,13.8,A
USGS,11179000,9/4/2008,14.1,A
USGS,11179000,9/5/2008,14.7,A
USGS,11179000,9/6/2008,13,A
USGS,11179000,9/7/2008,13.2,A
USGS,11179000,9/8/2008,14.2,A
USGS,11179000,9/9/2008,13.5,A
USGS,11179000,9/10/2008,14,A
USGS,11179000,9/11/2008,15,A
USGS,11179000,9/12/2008,16.1,A
USGS,11179000,9/13/2008,13.9,A
USGS,11179000,9/14/2008,14.9,A
USGS,11179000,9/15/2008,15.8,A
USGS,11179000,9/16/2008,16.7,A
USGS,11179000,9/17/2008,14.8,A
USGS,11179000,9/18/2008,15.1,A
USGS,11179000,9/19/2008,16.7,A
USGS,11179000,9/20/2008,16.4,A
USGS,11179000,9/21/2008,15.6,A
USGS,11179000,9/22/2008,15.8,A
USGS,11179000,9/23/2008,16.6,A
USGS,11179000,9/24/2008,16.7,A
USGS,11179000,9/25/2008,18.3,A
USGS,11179000,9/26/2008,18.2,A
USGS,11179000,9/27/2008,16.3,A
USGS,11179000,9/28/2008,14.8,A
USGS,11179000,9/29/2008,14.8,A
USGS,11179000,9/30/2008,16.1,A
USGS,11179000,10/1/2008,15.8,A
USGS,11179000,10/2/2008,14.6,A
USGS,11179000,10/3/2008,15.5,A
USGS,11179000,10/4/2008,74.6,A
USGS,11179000,10/5/2008,48.5,A
USGS,11179000,10/6/2008,27.9,A
USGS,11179000,10/7/2008,23.8,A
USGS,11179000,10/8/2008,21.9,A
USGS,11179000,10/9/2008,29.8,A
USGS,11179000,10/10/2008,15.8,A
USGS,11179000,10/11/2008,14.8,A
USGS,11179000,10/12/2008,15.2,A
USGS,11179000,10/13/2008,16,A
USGS,11179000,10/14/2008,13.4,A
USGS,11179000,10/15/2008,13.6,A
USGS,11179000,10/16/2008,15.7,A
USGS,11179000,10/17/2008,20.3,A
USGS,11179000,10/18/2008,20.4,A
USGS,11179000,10/19/2008,19.7,A
USGS,11179000,10/20/2008,17.6,A
USGS,11179000,10/21/2008,17.9,A
USGS,11179000,10/22/2008,17.7,A
USGS,11179000,10/23/2008,35.1,A
USGS,11179000,10/24/2008,49.8,A
USGS,11179000,10/25/2008,51.6,A
USGS,11179000,10/26/2008,30.9,A
USGS,11179000,10/27/2008,17.8,A
USGS,11179000,10/28/2008,16.9,A
USGS,11179000,10/29/2008,17.6,A
USGS,11179000,10/30/2008,17.8,A
USGS,11179000,10/31/2008,24,A
USGS,11179000,11/1/2008,142,A
USGS,11179000,11/2/2008,412,A
USGS,11179000,11/3/2008,78.3,A
USGS,11179000,11/4/2008,102,A
USGS,11179000,11/5/2008,36.3,A
USGS,11179000,11/6/2008,25.5,A
USGS,11179000,11/7/2008,20.7,A
USGS,11179000,11/8/2008,19.4,A
USGS,11179000,11/9/2008,33.8,A
USGS,11179000,11/10/2008,23.2,A
USGS,11179000,11/11/2008,20.2,A
USGS,11179000,11/12/2008,21.6,A
USGS,11179000,11/13/2008,17.2,A
USGS,11179000,11/14/2008,15.8,A
USGS,11179000,11/15/2008,15.2,A
USGS,11179000,11/16/2008,15.7,A
USGS,11179000,11/17/2008,14.5,A
USGS,11179000,11/18/2008,14.5,A
USGS,11179000,11/19/2008,15.5,A
USGS,11179000,11/20/2008,16,A
USGS,11179000,11/21/2008,16,A
USGS,11179000,11/22/2008,15.6,A
USGS,11179000,11/23/2008,15.8,A
USGS,11179000,11/24/2008,15.5,A
USGS,11179000,11/25/2008,15.1,A
USGS,11179000,11/26/2008,41.2,A
USGS,11179000,11/27/2008,81,A
USGS,11179000,11/28/2008,28.4,A
USGS,11179000,11/29/2008,20.7,A
USGS,11179000,11/30/2008,18.8,A
USGS,11179000,12/1/2008,17.5,A
USGS,11179000,12/2/2008,16.9,A
USGS,11179000,12/3/2008,16.2,A
USGS,11179000,12/4/2008,26.4,A
USGS,11179000,12/5/2008,28.3,A
USGS,11179000,12/6/2008,26,A:e
USGS,11179000,12/7/2008,22,A:e
USGS,11179000,12/8/2008,18,A:e
USGS,11179000,12/9/2008,17.9,A
USGS,11179000,12/10/2008,18.1,A
USGS,11179000,12/11/2008,17,A
USGS,11179000,12/12/2008,15.9,A
USGS,11179000,12/13/2008,16.2,A
USGS,11179000,12/14/2008,16.2,A
USGS,11179000,12/15/2008,231,A
USGS,11179000,12/16/2008,106,A
USGS,11179000,12/17/2008,46.2,A
USGS,11179000,12/18/2008,26.1,A
USGS,11179000,12/19/2008,67,A
USGS,11179000,12/20/2008,39.2,A
USGS,11179000,12/21/2008,23.4,A
USGS,11179000,12/22/2008,93.3,A
USGS,11179000,12/23/2008,66.8,A
USGS,11179000,12/24/2008,42.2,A
USGS,11179000,12/25/2008,305,A
USGS,11179000,12/26/2008,79.8,A
USGS,11179000,12/27/2008,43.5,A
USGS,11179000,12/28/2008,33.7,A
USGS,11179000,12/29/2008,28.9,A
USGS,11179000,12/30/2008,30.9,A
USGS,11179000,12/31/2008,37.4,A
USGS,11179000,1/1/2009,27.3,A
USGS,11179000,1/2/2009,34.4,A
USGS,11179000,1/3/2009,51.5,A
USGS,11179000,1/4/2009,29.7,A
USGS,11179000,1/5/2009,22.9,A
USGS,11179000,1/6/2009,36.2,A
USGS,11179000,1/7/2009,29,A
USGS,11179000,1/8/2009,25.9,A
USGS,11179000,1/9/2009,24.1,A
USGS,11179000,1/10/2009,23.3,A
USGS,11179000,1/11/2009,18.2,A
USGS,11179000,1/12/2009,15.8,A
USGS,11179000,1/13/2009,24.2,A
USGS,11179000,1/14/2009,24.6,A
USGS,11179000,1/15/2009,19.3,A
USGS,11179000,1/16/2009,53.6,A
USGS,11179000,1/17/2009,74.2,A
USGS,11179000,1/18/2009,65.2,A
USGS,11179000,1/19/2009,63.8,A
USGS,11179000,1/20/2009,70.9,A
USGS,11179000,1/21/2009,72.7,A
USGS,11179000,1/22/2009,393,A
USGS,11179000,1/23/2009,162,A
USGS,11179000,1/24/2009,105,A
USGS,11179000,1/25/2009,48.8,A
USGS,11179000,1/26/2009,32.6,A
USGS,11179000,1/27/2009,26.4,A
USGS,11179000,1/28/2009,47.3,A
USGS,11179000,1/29/2009,57.2,A
USGS,11179000,1/30/2009,55.4,A
USGS,11179000,1/31/2009,56,A
USGS,11179000,2/1/2009,56.2,A
USGS,11179000,2/2/2009,55.7,A
USGS,11179000,2/3/2009,58.2,A
USGS,11179000,2/4/2009,27.3,A
USGS,11179000,2/5/2009,22,A
USGS,11179000,2/6/2009,55.9,A
USGS,11179000,2/7/2009,127,A
USGS,11179000,2/8/2009,35.9,A
USGS,11179000,2/9/2009,102,A
USGS,11179000,2/10/2009,39.8,A
USGS,11179000,2/11/2009,56.5,A
USGS,11179000,2/12/2009,76.3,A
USGS,11179000,2/13/2009,293,A
USGS,11179000,2/14/2009,135,A
USGS,11179000,2/15/2009,123,A
USGS,11179000,2/16/2009,570,A
USGS,11179000,2/17/2009,660,A
USGS,11179000,2/18/2009,483,A
USGS,11179000,2/19/2009,132,A
USGS,11179000,2/20/2009,75.7,A
USGS,11179000,2/21/2009,59.7,A
USGS,11179000,2/22/2009,115,A
USGS,11179000,2/23/2009,237,A
USGS,11179000,2/24/2009,129,A
USGS,11179000,2/25/2009,81.4,A
USGS,11179000,2/26/2009,80.4,A
USGS,11179000,2/27/2009,64,A
USGS,11179000,2/28/2009,47.3,A
USGS,11179000,3/1/2009,99.7,A
USGS,11179000,3/2/2009,321,A
USGS,11179000,3/3/2009,1350,A
USGS,11179000,3/4/2009,2120,A
USGS,11179000,3/5/2009,567,A
USGS,11179000,3/6/2009,265,A
USGS,11179000,3/7/2009,160,A
USGS,11179000,3/8/2009,116,A
USGS,11179000,3/9/2009,91.4,A
USGS,11179000,3/10/2009,85.3,A
USGS,11179000,3/11/2009,78.4,A
USGS,11179000,3/12/2009,71.7,A
USGS,11179000,3/13/2009,62.4,A
USGS,11179000,3/14/2009,49.3,A
USGS,11179000,3/15/2009,42.9,A
USGS,11179000,3/16/2009,41.8,A
USGS,11179000,3/17/2009,50,A
USGS,11179000,3/18/2009,47.6,A
USGS,11179000,3/19/2009,45.3,A
USGS,11179000,3/20/2009,35.1,A
USGS,11179000,3/21/2009,30.1,A
USGS,11179000,3/22/2009,136,A
USGS,11179000,3/23/2009,58.4,A
USGS,11179000,3/24/2009,46.1,A
USGS,11179000,3/25/2009,40.5,A
USGS,11179000,3/26/2009,30.3,A
USGS,11179000,3/27/2009,27.8,A
USGS,11179000,3/28/2009,26.3,A
USGS,11179000,3/29/2009,25.3,A
USGS,11179000,3/30/2009,23.7,A
USGS,11179000,3/31/2009,22.7,A
USGS,11179000,4/1/2009,24.8,A
USGS,11179000,4/2/2009,26.2,A
USGS,11179000,4/3/2009,26.1,A
USGS,11179000,4/4/2009,23.9,A
USGS,11179000,4/5/2009,24.7,A
USGS,11179000,4/6/2009,23.4,A
USGS,11179000,4/7/2009,23.8,A
USGS,11179000,4/8/2009,47.4,A
USGS,11179000,4/9/2009,34.8,A
USGS,11179000,4/10/2009,37.2,A
USGS,11179000,4/11/2009,32.4,A
USGS,11179000,4/12/2009,28.1,A
USGS,11179000,4/13/2009,26,A
USGS,11179000,4/14/2009,30.8,A
USGS,11179000,4/15/2009,38.2,A
USGS,11179000,4/16/2009,38.8,A
USGS,11179000,4/17/2009,37.3,A
USGS,11179000,4/18/2009,37.9,A
USGS,11179000,4/19/2009,27.7,A
USGS,11179000,4/20/2009,21.1,A
USGS,11179000,4/21/2009,18.1,A
USGS,11179000,4/22/2009,18.2,A
USGS,11179000,4/23/2009,16.9,A
USGS,11179000,4/24/2009,14.9,A
USGS,11179000,4/25/2009,15.5,A
USGS,11179000,4/26/2009,16.8,A
USGS,11179000,4/27/2009,18.5,A
USGS,11179000,4/28/2009,22.7,A
USGS,11179000,4/29/2009,23.5,A
USGS,11179000,4/30/2009,21,A
USGS,11179000,5/1/2009,20.6,A
USGS,11179000,5/2/2009,93.5,A
USGS,11179000,5/3/2009,49.1,A
USGS,11179000,5/4/2009,53,A
USGS,11179000,5/5/2009,56.3,A
USGS,11179000,5/6/2009,39.4,A
USGS,11179000,5/7/2009,29.1,A
